subject,type,label
http://purl.obolibrary.org/obo/UO_0000169,http://www.w3.org/2002/07/owl#Class,parts per million
http://purl.obolibrary.org/obo/UO_0000169,http://www.w3.org/2002/07/owl#NamedIndividual,parts per million
http://purl.obolibrary.org/obo/UO_0000170,http://www.w3.org/2002/07/owl#Class,parts per billion
http://purl.obolibrary.org/obo/UO_0000170,http://www.w3.org/2002/07/owl#NamedIndividual,parts per billion
http://purl.obolibrary.org/obo/UO_0000171,http://www.w3.org/2002/07/owl#Class,parts per trillion
http://purl.obolibrary.org/obo/UO_0000171,http://www.w3.org/2002/07/owl#NamedIndividual,parts per trillion
http://purl.obolibrary.org/obo/UO_0000172,http://www.w3.org/2002/07/owl#Class,parts per quadrillion
http://purl.obolibrary.org/obo/UO_0000172,http://www.w3.org/2002/07/owl#NamedIndividual,parts per quadrillion
http://purl.obolibrary.org/obo/UO_0000173,http://www.w3.org/2002/07/owl#Class,gram per milliliter
http://purl.obolibrary.org/obo/UO_0000173,http://www.w3.org/2002/07/owl#NamedIndividual,gram per milliliter
http://purl.obolibrary.org/obo/UO_0000174,http://www.w3.org/2002/07/owl#Class,kilogram per liter
http://purl.obolibrary.org/obo/UO_0000174,http://www.w3.org/2002/07/owl#NamedIndividual,kilogram per liter
http://purl.obolibrary.org/obo/UO_0000175,http://purl.obolibrary.org/obo/UO_0000051,gram per liter
http://purl.obolibrary.org/obo/UO_0000175,http://www.w3.org/2002/07/owl#Class,gram per liter
http://purl.obolibrary.org/obo/UO_0000175,http://www.w3.org/2002/07/owl#NamedIndividual,gram per liter
http://purl.obolibrary.org/obo/UO_0000176,http://purl.obolibrary.org/obo/UO_0000051,milligram per milliliter
http://purl.obolibrary.org/obo/UO_0000176,http://www.w3.org/2002/07/owl#Class,milligram per milliliter
http://purl.obolibrary.org/obo/UO_0000176,http://www.w3.org/2002/07/owl#NamedIndividual,milligram per milliliter
http://purl.obolibrary.org/obo/UO_0000177,http://www.w3.org/2002/07/owl#Class,unit per volume unit
http://purl.obolibrary.org/obo/UO_0000178,http://www.w3.org/2002/07/owl#Class,unit per milliliter
http://purl.obolibrary.org/obo/UO_0000178,http://www.w3.org/2002/07/owl#NamedIndividual,unit per milliliter
http://purl.obolibrary.org/obo/UO_0000179,http://www.w3.org/2002/07/owl#Class,unit per liter
http://purl.obolibrary.org/obo/UO_0000179,http://www.w3.org/2002/07/owl#NamedIndividual,unit per liter
http://purl.obolibrary.org/obo/UO_0000180,http://www.w3.org/2002/07/owl#Class,mass per unit volume
http://purl.obolibrary.org/obo/UO_0000180,http://www.w3.org/2002/07/owl#NamedIndividual,mass per unit volume
http://purl.obolibrary.org/obo/UO_0000181,http://www.w3.org/2002/07/owl#Class,enzyme unit
http://purl.obolibrary.org/obo/UO_0000181,http://www.w3.org/2002/07/owl#NamedIndividual,enzyme unit
http://purl.obolibrary.org/obo/UO_0000182,http://www.w3.org/2002/07/owl#Class,density unit
http://purl.obolibrary.org/obo/UO_0000183,http://www.w3.org/2002/07/owl#Class,linear density unit
http://purl.obolibrary.org/obo/UO_0000184,http://www.w3.org/2002/07/owl#Class,kilogram per meter
http://purl.obolibrary.org/obo/UO_0000184,http://www.w3.org/2002/07/owl#NamedIndividual,kilogram per meter
http://purl.obolibrary.org/obo/UO_0000185,http://www.w3.org/2002/07/owl#Class,degree
http://purl.obolibrary.org/obo/UO_0000185,http://www.w3.org/2002/07/owl#NamedIndividual,degree
http://purl.obolibrary.org/obo/UO_0000186,http://www.w3.org/2002/07/owl#Class,dimensionless unit
http://purl.obolibrary.org/obo/UO_0000187,http://www.w3.org/2002/07/owl#Class,percent
http://purl.obolibrary.org/obo/UO_0000188,http://www.w3.org/2002/07/owl#Class,pi
http://purl.obolibrary.org/obo/UO_0000188,http://www.w3.org/2002/07/owl#NamedIndividual,pi
http://purl.obolibrary.org/obo/UO_0000189,http://www.w3.org/2002/07/owl#Class,count unit
http://purl.obolibrary.org/obo/UO_0000190,http://www.w3.org/2002/07/owl#Class,ratio
http://purl.obolibrary.org/obo/UO_0000191,http://www.w3.org/2002/07/owl#Class,fraction
http://purl.obolibrary.org/obo/UO_0000192,http://www.w3.org/2002/07/owl#Class,molecule count
http://purl.obolibrary.org/obo/UO_0000192,http://www.w3.org/2002/07/owl#NamedIndividual,molecule count
http://purl.obolibrary.org/obo/UO_0000193,http://www.w3.org/2002/07/owl#Class,purity percentage
http://purl.obolibrary.org/obo/UO_0000193,http://www.w3.org/2002/07/owl#NamedIndividual,purity percentage
http://purl.obolibrary.org/obo/UO_0000194,http://www.w3.org/2002/07/owl#Class,confluence percentage
http://purl.obolibrary.org/obo/UO_0000194,http://www.w3.org/2002/07/owl#NamedIndividual,confluence percentage
http://purl.obolibrary.org/obo/UO_0000195,http://purl.obolibrary.org/obo/UO_0000005,degree Fahrenheit
http://purl.obolibrary.org/obo/UO_0000195,http://www.w3.org/2002/07/owl#Class,degree Fahrenheit
http://purl.obolibrary.org/obo/UO_0000195,http://www.w3.org/2002/07/owl#NamedIndividual,degree Fahrenheit
http://purl.obolibrary.org/obo/UO_0000196,http://purl.obolibrary.org/obo/UO_0000051,pH
http://purl.obolibrary.org/obo/UO_0000196,http://www.w3.org/2002/07/owl#Class,pH
http://purl.obolibrary.org/obo/UO_0000196,http://www.w3.org/2002/07/owl#NamedIndividual,pH
http://purl.obolibrary.org/obo/UO_0000197,http://www.w3.org/2002/07/owl#Class,liter per kilogram
http://purl.obolibrary.org/obo/UO_0000197,http://www.w3.org/2002/07/owl#NamedIndividual,liter per kilogram
http://purl.obolibrary.org/obo/UO_0000198,http://www.w3.org/2002/07/owl#Class,milliliter per kilogram
http://purl.obolibrary.org/obo/UO_0000198,http://www.w3.org/2002/07/owl#NamedIndividual,milliliter per kilogram
http://purl.obolibrary.org/obo/UO_0000199,http://www.w3.org/2002/07/owl#Class,microliter per kilogram
http://purl.obolibrary.org/obo/UO_0000199,http://www.w3.org/2002/07/owl#NamedIndividual,microliter per kilogram
http://purl.obolibrary.org/obo/UO_0000200,http://www.w3.org/2002/07/owl#Class,cell concentration unit
http://purl.obolibrary.org/obo/UO_0000201,http://www.w3.org/2002/07/owl#Class,cells per milliliter
http://purl.obolibrary.org/obo/UO_0000201,http://www.w3.org/2002/07/owl#NamedIndividual,cells per milliliter
http://purl.obolibrary.org/obo/UO_0000202,http://www.w3.org/2002/07/owl#Class,catalytic (activity) concentration unit
http://purl.obolibrary.org/obo/UO_0000203,http://www.w3.org/2002/07/owl#Class,katal per cubic meter
http://purl.obolibrary.org/obo/UO_0000203,http://www.w3.org/2002/07/owl#NamedIndividual,katal per cubic meter
http://purl.obolibrary.org/obo/UO_0000204,http://www.w3.org/2002/07/owl#Class,katal per liter
http://purl.obolibrary.org/obo/UO_0000204,http://www.w3.org/2002/07/owl#NamedIndividual,katal per liter
http://purl.obolibrary.org/obo/UO_0000205,http://www.w3.org/2002/07/owl#Class,volume per unit volume
http://purl.obolibrary.org/obo/UO_0000206,http://www.w3.org/2002/07/owl#Class,milliliter per cubic meter
http://purl.obolibrary.org/obo/UO_0000206,http://www.w3.org/2002/07/owl#NamedIndividual,milliliter per cubic meter
http://purl.obolibrary.org/obo/UO_0000207,http://purl.obolibrary.org/obo/UO_0000051,milliliter per liter
http://purl.obolibrary.org/obo/UO_0000207,http://www.w3.org/2002/07/owl#Class,milliliter per liter
http://purl.obolibrary.org/obo/UO_0000207,http://www.w3.org/2002/07/owl#NamedIndividual,milliliter per liter
http://purl.obolibrary.org/obo/UO_0000208,http://purl.obolibrary.org/obo/UO_0000051,gram per deciliter
http://purl.obolibrary.org/obo/UO_0000208,http://www.w3.org/2002/07/owl#Class,gram per deciliter
http://purl.obolibrary.org/obo/UO_0000208,http://www.w3.org/2002/07/owl#NamedIndividual,gram per deciliter
http://purl.obolibrary.org/obo/UO_0000209,http://www.w3.org/2002/07/owl#Class,deciliter
http://purl.obolibrary.org/obo/UO_0000209,http://www.w3.org/2002/07/owl#NamedIndividual,deciliter
http://purl.obolibrary.org/obo/UO_0000210,http://www.w3.org/2002/07/owl#Class,colony forming unit
http://purl.obolibrary.org/obo/UO_0000210,http://www.w3.org/2002/07/owl#NamedIndividual,colony forming unit
http://purl.obolibrary.org/obo/UO_0000211,http://www.w3.org/2002/07/owl#Class,plaque forming unit
http://purl.obolibrary.org/obo/UO_0000211,http://www.w3.org/2002/07/owl#NamedIndividual,plaque forming unit
http://purl.obolibrary.org/obo/UO_0000212,http://purl.obolibrary.org/obo/UO_0000051,colony forming unit per volume
http://purl.obolibrary.org/obo/UO_0000212,http://www.w3.org/2002/07/owl#Class,colony forming unit per volume
http://purl.obolibrary.org/obo/UO_0000212,http://www.w3.org/2002/07/owl#NamedIndividual,colony forming unit per volume
http://purl.obolibrary.org/obo/UO_0000213,http://www.w3.org/2002/07/owl#Class,colony forming unit per milliliter
http://purl.obolibrary.org/obo/UO_0000213,http://www.w3.org/2002/07/owl#NamedIndividual,colony forming unit per milliliter
http://purl.obolibrary.org/obo/UO_0000214,http://www.w3.org/2002/07/owl#Class,plaque forming unit per volume
http://purl.obolibrary.org/obo/UO_0000215,http://www.w3.org/2002/07/owl#Class,plaque forming unit per milliliter
http://purl.obolibrary.org/obo/UO_0000215,http://www.w3.org/2002/07/owl#NamedIndividual,plaque forming unit per milliliter
http://purl.obolibrary.org/obo/UO_0000216,http://www.w3.org/2002/07/owl#Class,disintegrations per second
http://purl.obolibrary.org/obo/UO_0000216,http://www.w3.org/2002/07/owl#NamedIndividual,disintegrations per second
http://purl.obolibrary.org/obo/UO_0000217,http://www.w3.org/2002/07/owl#Class,electric potential difference unit
http://purl.obolibrary.org/obo/UO_0000218,http://www.w3.org/2002/07/owl#Class,volt
http://purl.obolibrary.org/obo/UO_0000218,http://www.w3.org/2002/07/owl#NamedIndividual,volt
http://purl.obolibrary.org/obo/UO_0000219,http://www.w3.org/2002/07/owl#Class,electric charge
http://purl.obolibrary.org/obo/UO_0000220,http://www.w3.org/2002/07/owl#Class,coulomb
http://purl.obolibrary.org/obo/UO_0000220,http://www.w3.org/2002/07/owl#NamedIndividual,coulomb
http://purl.obolibrary.org/obo/UO_0000221,http://www.w3.org/2002/07/owl#Class,dalton
http://purl.obolibrary.org/obo/UO_0000221,http://www.w3.org/2002/07/owl#NamedIndividual,dalton
http://purl.obolibrary.org/obo/UO_0000222,http://www.w3.org/2002/07/owl#Class,kilodalton
http://purl.obolibrary.org/obo/UO_0000222,http://www.w3.org/2002/07/owl#NamedIndividual,kilodalton
http://purl.obolibrary.org/obo/UO_0000223,http://www.w3.org/2002/07/owl#Class,watt-hour
http://purl.obolibrary.org/obo/UO_0000223,http://www.w3.org/2002/07/owl#NamedIndividual,watt-hour
http://purl.obolibrary.org/obo/UO_0000224,http://www.w3.org/2002/07/owl#Class,kilowatt-hour
http://purl.obolibrary.org/obo/UO_0000224,http://www.w3.org/2002/07/owl#NamedIndividual,kilowatt-hour
http://purl.obolibrary.org/obo/UO_0000225,http://www.w3.org/2002/07/owl#Class,magnetic flux unit
http://purl.obolibrary.org/obo/UO_0000226,http://www.w3.org/2002/07/owl#Class,weber
http://purl.obolibrary.org/obo/UO_0000226,http://www.w3.org/2002/07/owl#NamedIndividual,weber
http://purl.obolibrary.org/obo/UO_0000227,http://www.w3.org/2002/07/owl#Class,magnetic flux density unit
http://purl.obolibrary.org/obo/UO_0000228,http://www.w3.org/2002/07/owl#Class,tesla
http://purl.obolibrary.org/obo/UO_0000228,http://www.w3.org/2002/07/owl#NamedIndividual,tesla
http://purl.obolibrary.org/obo/UO_0000229,http://www.w3.org/2002/07/owl#Class,volt-hour
http://purl.obolibrary.org/obo/UO_0000229,http://www.w3.org/2002/07/owl#NamedIndividual,volt-hour
http://purl.obolibrary.org/obo/UO_0000230,http://www.w3.org/2002/07/owl#Class,kilovolt-hour
http://purl.obolibrary.org/obo/UO_0000230,http://www.w3.org/2002/07/owl#NamedIndividual,kilovolt-hour
http://purl.obolibrary.org/obo/UO_0000231,http://www.w3.org/2002/07/owl#Class,information unit
http://purl.obolibrary.org/obo/UO_0000232,http://www.w3.org/2002/07/owl#Class,bit
http://purl.obolibrary.org/obo/UO_0000232,http://www.w3.org/2002/07/owl#NamedIndividual,bit
http://purl.obolibrary.org/obo/UO_0000233,http://www.w3.org/2002/07/owl#Class,byte
http://purl.obolibrary.org/obo/UO_0000233,http://www.w3.org/2002/07/owl#NamedIndividual,byte
http://purl.obolibrary.org/obo/UO_0000234,http://www.w3.org/2002/07/owl#Class,kilobyte
http://purl.obolibrary.org/obo/UO_0000234,http://www.w3.org/2002/07/owl#NamedIndividual,kilobyte
http://purl.obolibrary.org/obo/UO_0000235,http://www.w3.org/2002/07/owl#Class,megabyte
http://purl.obolibrary.org/obo/UO_0000235,http://www.w3.org/2002/07/owl#NamedIndividual,megabyte
http://purl.obolibrary.org/obo/UO_0000236,http://www.w3.org/2002/07/owl#Class,image resolution unit
http://purl.obolibrary.org/obo/UO_0000237,http://www.w3.org/2002/07/owl#Class,chroma sampling unit
http://purl.obolibrary.org/obo/UO_0000237,http://www.w3.org/2002/07/owl#NamedIndividual,chroma sampling unit
http://purl.obolibrary.org/obo/UO_0000238,http://www.w3.org/2002/07/owl#Class,dynamic range unit
http://purl.obolibrary.org/obo/UO_0000238,http://www.w3.org/2002/07/owl#NamedIndividual,dynamic range unit
http://purl.obolibrary.org/obo/UO_0000239,http://www.w3.org/2002/07/owl#Class,spatial resolution unit
http://purl.obolibrary.org/obo/UO_0000240,http://www.w3.org/2002/07/owl#Class,dots per inch
http://purl.obolibrary.org/obo/UO_0000240,http://www.w3.org/2002/07/owl#NamedIndividual,dots per inch
http://purl.obolibrary.org/obo/UO_0000241,http://www.w3.org/2002/07/owl#Class,micron pixel
http://purl.obolibrary.org/obo/UO_0000241,http://www.w3.org/2002/07/owl#NamedIndividual,micron pixel
http://purl.obolibrary.org/obo/UO_0000242,http://www.w3.org/2002/07/owl#Class,pixels per inch
http://purl.obolibrary.org/obo/UO_0000242,http://www.w3.org/2002/07/owl#NamedIndividual,pixels per inch
http://purl.obolibrary.org/obo/UO_0000243,http://www.w3.org/2002/07/owl#Class,pixels per millimeter
http://purl.obolibrary.org/obo/UO_0000243,http://www.w3.org/2002/07/owl#NamedIndividual,pixels per millimeter
http://purl.obolibrary.org/obo/UO_0000244,http://www.w3.org/2002/07/owl#Class,base pair
http://purl.obolibrary.org/obo/UO_0000244,http://www.w3.org/2002/07/owl#NamedIndividual,base pair
http://purl.obolibrary.org/obo/UO_0000245,http://www.w3.org/2002/07/owl#Class,kibibyte
http://purl.obolibrary.org/obo/UO_0000245,http://www.w3.org/2002/07/owl#NamedIndividual,kibibyte
http://purl.obolibrary.org/obo/UO_0000246,http://www.w3.org/2002/07/owl#Class,mebibyte
http://purl.obolibrary.org/obo/UO_0000246,http://www.w3.org/2002/07/owl#NamedIndividual,mebibyte
http://purl.obolibrary.org/obo/UO_0000247,http://www.w3.org/2002/07/owl#Class,millivolt
http://purl.obolibrary.org/obo/UO_0000247,http://www.w3.org/2002/07/owl#NamedIndividual,millivolt
http://purl.obolibrary.org/obo/UO_0000248,http://www.w3.org/2002/07/owl#Class,kilovolt
http://purl.obolibrary.org/obo/UO_0000248,http://www.w3.org/2002/07/owl#NamedIndividual,kilovolt
http://purl.obolibrary.org/obo/UO_0000249,http://www.w3.org/2002/07/owl#Class,microvolt
http://purl.obolibrary.org/obo/UO_0000249,http://www.w3.org/2002/07/owl#NamedIndividual,microvolt
http://purl.obolibrary.org/obo/UO_0000250,http://www.w3.org/2002/07/owl#Class,nanovolt
http://purl.obolibrary.org/obo/UO_0000250,http://www.w3.org/2002/07/owl#NamedIndividual,nanovolt
http://purl.obolibrary.org/obo/UO_0000251,http://www.w3.org/2002/07/owl#Class,picovolt
http://purl.obolibrary.org/obo/UO_0000251,http://www.w3.org/2002/07/owl#NamedIndividual,picovolt
http://purl.obolibrary.org/obo/UO_0000252,http://www.w3.org/2002/07/owl#Class,megavolt
http://purl.obolibrary.org/obo/UO_0000252,http://www.w3.org/2002/07/owl#NamedIndividual,megavolt
http://purl.obolibrary.org/obo/UO_0000253,http://www.w3.org/2002/07/owl#Class,surface tension unit
http://purl.obolibrary.org/obo/UO_0000254,http://www.w3.org/2002/07/owl#Class,newton per meter
http://purl.obolibrary.org/obo/UO_0000254,http://www.w3.org/2002/07/owl#NamedIndividual,newton per meter
http://purl.obolibrary.org/obo/UO_0000255,http://www.w3.org/2002/07/owl#Class,dyne per cm
http://purl.obolibrary.org/obo/UO_0000255,http://www.w3.org/2002/07/owl#NamedIndividual,dyne per cm
http://purl.obolibrary.org/obo/UO_0000256,http://www.w3.org/2002/07/owl#Class,viscosity unit
http://purl.obolibrary.org/obo/UO_0000257,http://www.w3.org/2002/07/owl#Class,pascal second
http://purl.obolibrary.org/obo/UO_0000257,http://www.w3.org/2002/07/owl#NamedIndividual,pascal second
http://purl.obolibrary.org/obo/UO_0000258,http://www.w3.org/2002/07/owl#Class,poise
http://purl.obolibrary.org/obo/UO_0000258,http://www.w3.org/2002/07/owl#NamedIndividual,poise
http://purl.obolibrary.org/obo/UO_0000259,http://www.w3.org/2002/07/owl#Class,decibel
http://purl.obolibrary.org/obo/UO_0000259,http://www.w3.org/2002/07/owl#NamedIndividual,decibel
http://purl.obolibrary.org/obo/UO_0000260,http://www.w3.org/2002/07/owl#Class,effective dose unit
http://purl.obolibrary.org/obo/UO_0000260,http://www.w3.org/2002/07/owl#NamedIndividual,effective dose unit
http://purl.obolibrary.org/obo/UO_0000261,http://www.w3.org/2002/07/owl#Class,conduction unit
http://purl.obolibrary.org/obo/UO_0000262,http://www.w3.org/2002/07/owl#Class,electrical conduction unit
http://purl.obolibrary.org/obo/UO_0000263,http://www.w3.org/2002/07/owl#Class,heat conduction unit
http://purl.obolibrary.org/obo/UO_0000264,http://www.w3.org/2002/07/owl#Class,siemens
http://purl.obolibrary.org/obo/UO_0000264,http://www.w3.org/2002/07/owl#NamedIndividual,siemens
http://purl.obolibrary.org/obo/UO_0000265,http://www.w3.org/2002/07/owl#Class,watt per meter kelvin
http://purl.obolibrary.org/obo/UO_0000265,http://www.w3.org/2002/07/owl#NamedIndividual,watt per meter kelvin
http://purl.obolibrary.org/obo/UO_0000266,http://www.w3.org/2002/07/owl#Class,electronvolt
http://purl.obolibrary.org/obo/UO_0000266,http://www.w3.org/2002/07/owl#NamedIndividual,electronvolt
http://purl.obolibrary.org/obo/UO_0000267,http://www.w3.org/2002/07/owl#Class,electric field strength unit
http://purl.obolibrary.org/obo/UO_0000268,http://www.w3.org/2002/07/owl#Class,volt per meter
http://purl.obolibrary.org/obo/UO_0000268,http://www.w3.org/2002/07/owl#NamedIndividual,volt per meter
http://purl.obolibrary.org/obo/UO_0000269,http://www.w3.org/2002/07/owl#Class,absorbance unit
http://purl.obolibrary.org/obo/UO_0000269,http://www.w3.org/2002/07/owl#NamedIndividual,absorbance unit
http://purl.obolibrary.org/obo/UO_0000270,http://www.w3.org/2002/07/owl#Class,volumetric flow rate unit
http://purl.obolibrary.org/obo/UO_0000271,http://purl.obolibrary.org/obo/UO_0000270,microliters per minute
http://purl.obolibrary.org/obo/UO_0000271,http://www.w3.org/2002/07/owl#Class,microliters per minute
http://purl.obolibrary.org/obo/UO_0000271,http://www.w3.org/2002/07/owl#NamedIndividual,microliters per minute
http://purl.obolibrary.org/obo/UO_0000272,http://www.w3.org/2002/07/owl#Class,millimetres of mercury
http://purl.obolibrary.org/obo/UO_0000272,http://www.w3.org/2002/07/owl#NamedIndividual,millimetres of mercury
http://purl.obolibrary.org/obo/UO_0000273,http://www.w3.org/2002/07/owl#Class,milligram per liter
http://purl.obolibrary.org/obo/UO_0000273,http://www.w3.org/2002/07/owl#NamedIndividual,milligram per liter
http://purl.obolibrary.org/obo/UO_0000274,http://www.w3.org/2002/07/owl#Class,microgram per milliliter
http://purl.obolibrary.org/obo/UO_0000274,http://www.w3.org/2002/07/owl#NamedIndividual,microgram per milliliter
http://purl.obolibrary.org/obo/UO_0000275,http://www.w3.org/2002/07/owl#Class,nanogram per milliliter
http://purl.obolibrary.org/obo/UO_0000275,http://www.w3.org/2002/07/owl#NamedIndividual,nanogram per milliliter
http://purl.obolibrary.org/obo/UO_0000279,http://www.w3.org/2002/07/owl#Class,milliunits per milliliter
http://purl.obolibrary.org/obo/UO_0000279,http://www.w3.org/2002/07/owl#NamedIndividual,milliunits per milliliter
http://purl.obolibrary.org/obo/UO_0000280,http://www.w3.org/2002/07/owl#Class,rate unit
http://purl.obolibrary.org/obo/UO_0000281,http://purl.obolibrary.org/obo/UO_0000280,count per nanomolar second
http://purl.obolibrary.org/obo/UO_0000281,http://www.w3.org/2002/07/owl#Class,count per nanomolar second
http://purl.obolibrary.org/obo/UO_0000281,http://www.w3.org/2002/07/owl#NamedIndividual,count per nanomolar second
http://purl.obolibrary.org/obo/UO_0000282,http://purl.obolibrary.org/obo/UO_0000280,count per molar second
http://purl.obolibrary.org/obo/UO_0000282,http://www.w3.org/2002/07/owl#Class,count per molar second
http://purl.obolibrary.org/obo/UO_0000282,http://www.w3.org/2002/07/owl#NamedIndividual,count per molar second
http://purl.obolibrary.org/obo/UO_0000283,http://www.w3.org/2002/07/owl#Class,kilogram per hectare
http://purl.obolibrary.org/obo/UO_0000283,http://www.w3.org/2002/07/owl#NamedIndividual,kilogram per hectare
http://purl.obolibrary.org/obo/UO_0000284,http://purl.obolibrary.org/obo/UO_0000280,count per nanomolar
http://purl.obolibrary.org/obo/UO_0000284,http://www.w3.org/2002/07/owl#Class,count per nanomolar
http://purl.obolibrary.org/obo/UO_0000284,http://www.w3.org/2002/07/owl#NamedIndividual,count per nanomolar
http://purl.obolibrary.org/obo/UO_0000285,http://purl.obolibrary.org/obo/UO_0000280,count per molar
http://purl.obolibrary.org/obo/UO_0000285,http://www.w3.org/2002/07/owl#Class,count per molar
http://purl.obolibrary.org/obo/UO_0000285,http://www.w3.org/2002/07/owl#NamedIndividual,count per molar
http://purl.obolibrary.org/obo/UO_0000293,http://www.w3.org/2002/07/owl#Class,mega
http://purl.obolibrary.org/obo/UO_0000294,http://www.w3.org/2002/07/owl#Class,kilo
http://purl.obolibrary.org/obo/UO_0000296,http://www.w3.org/2002/07/owl#Class,deci
http://purl.obolibrary.org/obo/UO_0000297,http://www.w3.org/2002/07/owl#Class,milli
http://purl.obolibrary.org/obo/UO_0000298,http://www.w3.org/2002/07/owl#Class,centi
http://purl.obolibrary.org/obo/UO_0000299,http://www.w3.org/2002/07/owl#Class,micro
http://purl.obolibrary.org/obo/UO_0000300,http://www.w3.org/2002/07/owl#Class,nano
http://purl.obolibrary.org/obo/UO_0000301,http://purl.obolibrary.org/obo/UO_0000051,microgram per liter
http://purl.obolibrary.org/obo/UO_0000301,http://www.w3.org/2002/07/owl#Class,microgram per liter
http://purl.obolibrary.org/obo/UO_0000301,http://www.w3.org/2002/07/owl#NamedIndividual,microgram per liter
http://purl.obolibrary.org/obo/UO_0000302,http://www.w3.org/2002/07/owl#Class,pico
http://purl.obolibrary.org/obo/UO_0000303,http://www.w3.org/2002/07/owl#Class,femto
http://purl.obolibrary.org/obo/UO_0000304,http://www.w3.org/2002/07/owl#Class,atto
http://purl.obolibrary.org/obo/UO_0000307,http://www.w3.org/2002/07/owl#Class,dose unit
http://purl.obolibrary.org/obo/UO_0000308,http://www.w3.org/2002/07/owl#Class,milligram per kilogram
http://purl.obolibrary.org/obo/UO_0000308,http://www.w3.org/2002/07/owl#NamedIndividual,milligram per kilogram
http://purl.obolibrary.org/obo/UO_0000309,http://www.w3.org/2002/07/owl#Class,milligram per square meter
http://purl.obolibrary.org/obo/UO_0000309,http://www.w3.org/2002/07/owl#NamedIndividual,milligram per square meter
http://purl.obolibrary.org/obo/UO_0000310,http://www.w3.org/2002/07/owl#Class,dosage unit
http://purl.obolibrary.org/obo/UO_0000310,http://www.w3.org/2002/07/owl#NamedIndividual,dosage unit
http://purl.obolibrary.org/obo/UO_0000311,http://www.w3.org/2002/07/owl#Class,milligram per kilogram per day
http://purl.obolibrary.org/obo/UO_0000311,http://www.w3.org/2002/07/owl#NamedIndividual,milligram per kilogram per day
http://purl.obolibrary.org/obo/UO_0000312,http://www.w3.org/2002/07/owl#Class,relative light unit
http://purl.obolibrary.org/obo/UO_0000312,http://www.w3.org/2002/07/owl#NamedIndividual,relative light unit
http://purl.obolibrary.org/obo/UO_0000313,http://www.w3.org/2002/07/owl#Class,relative luminescence unit
http://purl.obolibrary.org/obo/UO_0000313,http://www.w3.org/2002/07/owl#NamedIndividual,relative luminescence unit
http://purl.obolibrary.org/obo/UO_0000314,http://www.w3.org/2002/07/owl#Class,relative fluorescence unit
http://purl.obolibrary.org/obo/UO_0000314,http://www.w3.org/2002/07/owl#NamedIndividual,relative fluorescence unit
http://purl.obolibrary.org/obo/UO_0000325,http://www.w3.org/2002/07/owl#Class,megaHertz
http://purl.obolibrary.org/obo/UO_0000325,http://www.w3.org/2002/07/owl#NamedIndividual,megaHertz
http://purl.obolibrary.org/obo/UO_0000326,http://www.w3.org/2002/07/owl#Class,centiMorgan
http://purl.obolibrary.org/obo/UO_0000326,http://www.w3.org/2002/07/owl#NamedIndividual,centiMorgan
http://purl.obolibrary.org/obo/UO_0000327,http://www.w3.org/2002/07/owl#Class,centiRay
http://purl.obolibrary.org/obo/UO_0000327,http://www.w3.org/2002/07/owl#NamedIndividual,centiRay
http://purl.obolibrary.org/obo/UO_0000329,http://www.w3.org/2002/07/owl#Class,megabasepair
http://purl.obolibrary.org/obo/UO_0000329,http://www.w3.org/2002/07/owl#NamedIndividual,megabasepair
http://purl.obolibrary.org/obo/UO_0000330,http://www.w3.org/2002/07/owl#Class,gigabasepair
http://purl.obolibrary.org/obo/UO_0000330,http://www.w3.org/2002/07/owl#NamedIndividual,gigabasepair
http://purl.obolibrary.org/obo/UO_0010001,http://www.w3.org/2002/07/owl#Class,square micrometer
http://purl.obolibrary.org/obo/UO_0010001,http://www.w3.org/2002/07/owl#NamedIndividual,square micrometer
http://purl.obolibrary.org/obo/UO_0010002,http://www.w3.org/2002/07/owl#Class,millisiemens
http://purl.obolibrary.org/obo/UO_0010002,http://www.w3.org/2002/07/owl#NamedIndividual,millisiemens
http://purl.obolibrary.org/obo/UO_0010003,http://www.w3.org/2002/07/owl#Class,micromole per litre
http://purl.obolibrary.org/obo/UO_0010003,http://www.w3.org/2002/07/owl#NamedIndividual,micromole per litre
http://purl.obolibrary.org/obo/UO_0010004,http://www.w3.org/2002/07/owl#Class,micromole per kilogram
http://purl.obolibrary.org/obo/UO_0010004,http://www.w3.org/2002/07/owl#NamedIndividual,micromole per kilogram
http://purl.obolibrary.org/obo/UO_0010005,http://www.w3.org/2002/07/owl#Class,millimeters per day
http://purl.obolibrary.org/obo/UO_0010005,http://www.w3.org/2002/07/owl#NamedIndividual,millimeters per day
http://purl.obolibrary.org/obo/UO_0010008,http://www.w3.org/2002/07/owl#Class,kilometer per hour
http://purl.obolibrary.org/obo/UO_0010008,http://www.w3.org/2002/07/owl#NamedIndividual,kilometer per hour
http://purl.obolibrary.org/obo/UO_0010009,http://www.w3.org/2002/07/owl#Class,milli
http://purl.obolibrary.org/obo/UO_0010009,http://www.w3.org/2002/07/owl#NamedIndividual,milli
http://purl.obolibrary.org/obo/UO_0010010,http://www.w3.org/2002/07/owl#Class,hectare
http://purl.obolibrary.org/obo/UO_0010010,http://www.w3.org/2002/07/owl#NamedIndividual,hectare
http://purl.obolibrary.org/obo/UO_0010011,http://www.w3.org/2002/07/owl#Class,inch
http://purl.obolibrary.org/obo/UO_0010011,http://www.w3.org/2002/07/owl#NamedIndividual,inch
